Year,Day,Hour,Min,Bz,Vsw,Nsw,Psw,AE,SYM-H
2015,173,16,15,1.41,439.6,13.71,5.3,1208,-50
2015,173,16,16,0.68,439.6,13.71,5.3,1232,-50
2015,173,16,17,0.97,439.3,13.19,5.09,1249,-50
2015,173,16,18,1.01,439.3,13.19,5.09,1260,-50
2015,173,16,19,0.08,436.8,13.42,5.12,1271,-50
2015,173,16,20,0.72,436.8,13.42,5.12,1263,-49
2015,173,16,21,1.65,438.2,12.98,4.98,1287,-49
2015,173,16,22,5.15,442.4,13.5,5.28,1317,-49
2015,173,16,23,8.19,443.5,13.63,5.36,1336,-49
2015,173,16,24,7.04,437.4,13.32,5.1,1293,-49
2015,173,16,25,6.74,437.4,13.32,5.1,1224,-48
2015,173,16,26,,,,,1238,-48
2015,173,16,27,6.93,435.5,13.36,5.07,1303,-48
2015,173,16,28,8.06,435.5,13.36,5.07,1434,-48
2015,173,16,29,8.4,435.5,13.36,5.07,1366,-47
2015,173,16,30,3.06,,,,1213,-46
2015,173,16,31,3.59,,,,1148,-46
2015,173,16,32,,,,,1128,-46
2015,173,16,33,,,,,1122,-46
2015,173,16,34,5.84,,,,1187,-46
2015,173,16,35,6.24,442.9,12.4,4.86,1312,-46
2015,173,16,36,6.81,442.7,12.31,4.83,1235,-46
2015,173,16,37,5.87,442.2,12.07,4.72,1243,-46
2015,173,16,38,6.72,440.7,12.24,4.75,1287,-46
2015,173,16,39,7.14,440.7,12.24,4.75,1314,-46
2015,173,16,40,7.28,439.3,12.55,4.84,1319,-47
2015,173,16,41,5.5,438.4,12.75,4.9,1321,-46
2015,173,16,42,4.25,431.4,13.41,4.99,1323,-46
2015,173,16,43,5.2,431.4,13.44,5.0,1352,-47
2015,173,16,44,4.73,439.9,13.08,5.06,1367,-46
2015,173,16,45,4.13,437.4,13.03,4.99,1314,-46
2015,173,16,46,4.06,433.4,12.95,4.86,1250,-46
2015,173,16,47,4.98,436.3,12.95,4.93,1186,-45
2015,173,16,48,6.14,436.9,12.95,4.94,1184,-44
2015,173,16,49,4.02,433.0,13.05,4.89,1187,-44
2015,173,16,50,5.58,433.0,13.05,4.89,1185,-44
2015,173,16,51,5.92,,,,1185,-43
2015,173,16,52,,,,,1194,-43
2015,173,16,53,,,,,1189,-42
2015,173,16,54,8.3,,,,1194,-42
2015,173,16,55,8.1,438.8,11.92,4.59,1197,-42
2015,173,16,56,7.9,438.8,11.92,4.59,1127,-42
2015,173,16,57,7.89,433.0,11.71,4.39,1052,-41
2015,173,16,58,8.06,435.6,11.87,4.5,1011,-40
2015,173,16,59,6.74,448.8,12.47,5.02,952,-39
2015,173,17,0,4.01,460.8,12.03,5.11,906,-40
2015,173,17,1,5.51,460.3,12.43,5.27,896,-39
2015,173,17,2,5.57,460.3,12.43,5.27,923,-38
2015,173,17,3,5.87,,,,952,-38
2015,173,17,4,5.65,,,,974,-36
2015,173,17,5,5.93,437.6,13.1,5.02,974,-36
2015,173,17,6,8.14,439.6,12.9,4.99,948,-35
2015,173,17,7,8.11,441.7,12.67,4.94,889,-34
2015,173,17,8,8.41,437.9,12.66,4.86,816,-33
2015,173,17,9,8.62,437.9,12.66,4.86,745,-33
2015,173,17,10,8.03,437.9,12.66,4.86,692,-33
2015,173,17,11,5.28,428.4,12.58,4.62,662,-33
2015,173,17,12,5.74,428.4,12.59,4.62,665,-33
2015,173,17,13,1.93,432.6,13.78,5.16,673,-33
2015,173,17,14,1.91,440.9,13.37,5.2,676,-33
2015,173,17,15,2.7,443.9,13.06,5.15,678,-32
2015,173,17,16,3.51,444.0,13.05,5.15,670,-31
2015,173,17,17,3.61,,,,669,-31
2015,173,17,18,4.88,,,,671,-31
2015,173,17,19,4.14,446.6,14.26,5.69,664,-30
2015,173,17,20,3.9,446.6,14.26,5.69,648,-30
2015,173,17,21,5.56,446.0,14.29,5.69,623,-29
2015,173,17,22,-0.26,446.6,14.46,5.77,580,-28
2015,173,17,23,-8.52,448.1,14.75,5.92,586,-27
2015,173,17,24,-7.58,453.4,14.13,5.81,586,-27
2015,173,17,25,-7.5,446.0,13.97,5.56,593,-26
2015,173,17,26,-6.77,444.6,13.94,5.51,589,-27
2015,173,17,27,-6.92,,,,607,-25
2015,173,17,28,-6.57,437.1,12.54,4.79,632,-25
2015,173,17,29,-6.58,437.1,12.54,4.79,647,-25
2015,173,17,30,-7.85,434.7,13.89,5.25,640,-26
2015,173,17,31,-9.67,437.4,13.83,5.29,620,-27
2015,173,17,32,-9.26,443.8,13.36,5.26,609,-28
2015,173,17,33,-9.12,445.4,13.03,5.17,614,-28
2015,173,17,34,-8.57,446.9,13.39,5.35,612,-28
2015,173,17,35,-9.31,446.7,13.37,5.34,589,-28
2015,173,17,36,-8.67,437.5,12.38,4.74,564,-27
2015,173,17,37,-6.37,446.2,12.33,4.91,545,-27
2015,173,17,38,-5.55,453.3,12.29,5.05,543,-27
2015,173,17,39,-4.99,455.6,13.36,5.55,576,-26
2015,173,17,40,-4.53,456.6,13.21,5.51,608,-25
2015,173,17,41,-6.82,458.5,12.81,5.39,636,-24
2015,173,17,42,-7.22,458.3,12.59,5.29,658,-23
2015,173,17,43,-6.55,,,,684,-23
2015,173,17,44,,,,,725,-22
2015,173,17,45,,,,,759,-21
2015,173,17,46,-3.19,,,,789,-20
2015,173,17,47,-2.04,,,,812,-19
2015,173,17,48,-2.67,,,,842,-18
2015,173,17,49,,,,,898,-19
2015,173,17,50,-8.26,,,,923,-19
2015,173,17,51,-7.7,,,,904,-18
2015,173,17,52,-8.59,,,,883,-18
2015,173,17,53,-8.37,466.4,13.18,5.73,913,-17
2015,173,17,54,-8.07,466.4,13.18,5.73,940,-17
2015,173,17,55,-5.24,,,,956,-16
2015,173,17,56,-4.12,440.4,11.96,4.64,1005,-16
2015,173,17,57,-4.59,440.4,11.96,4.64,1053,-16
2015,173,17,58,-3.23,437.4,12.21,4.67,1058,-15
2015,173,17,59,-3.01,440.8,12.75,4.95,1092,-15
2015,173,18,0,-0.92,444.2,13.48,5.32,1094,-16
2015,173,18,1,-0.3,442.6,14.68,5.75,1139,-17
2015,173,18,2,-2.73,442.6,14.68,5.75,1238,-18
2015,173,18,3,-2.43,439.0,11.89,4.58,1314,-18
2015,173,18,4,-1.92,437.5,11.57,4.43,1352,-18
2015,173,18,5,-1.69,436.3,11.42,4.35,1386,-18
2015,173,18,6,-1.67,437.1,12.0,4.59,1402,-18
2015,173,18,7,1.48,439.0,12.83,4.95,1398,-18
2015,173,18,8,0.42,443.7,12.6,4.96,1366,-18
2015,173,18,9,0.55,446.0,12.24,4.87,1339,-17
2015,173,18,10,0.19,444.9,12.27,4.86,1348,-16
2015,173,18,11,0.09,455.5,12.39,5.14,1349,-15
2015,173,18,12,0.64,453.3,12.21,5.02,1410,-14
2015,173,18,13,1.58,454.4,12.57,5.19,1502,-14
2015,173,18,14,1.31,,,,1538,-14
2015,173,18,15,0.91,,,,1617,-14
2015,173,18,16,-0.07,,,,1736,-14
2015,173,18,17,-1.74,,,,1806,-15
2015,173,18,18,-0.74,430.8,12.01,4.46,1762,-16
2015,173,18,19,-0.38,430.8,12.01,4.46,1807,-18
2015,173,18,20,-2.13,,,,1850,-18
2015,173,18,21,-2.09,442.8,10.95,4.29,1796,-19
2015,173,18,22,0.39,442.6,10.97,4.3,1649,-20
2015,173,18,23,0.8,437.4,11.53,4.41,1520,-21
2015,173,18,24,1.05,435.4,11.82,4.48,1429,-22
2015,173,18,25,2.05,431.9,12.31,4.59,1381,-22
2015,173,18,26,0.96,433.7,11.88,4.47,1314,-22
2015,173,18,27,1.34,436.8,11.17,4.26,1252,-24
2015,173,18,28,2.71,437.5,11.01,4.21,1245,-23
2015,173,18,29,1.56,434.9,11.59,4.38,1211,-23
2015,173,18,30,0.1,436.5,11.05,4.21,1152,-22
2015,173,18,31,-0.14,437.7,10.64,4.08,1133,-22
2015,173,18,32,0.7,433.4,10.89,4.09,1182,-22
2015,173,18,33,0.28,433.4,10.94,4.11,1196,-20
2015,173,18,34,0.42,439.3,12.1,4.67,1396,3
2015,173,18,35,2.64,446.8,12.37,4.94,1854,63
2015,173,18,36,2.82,437.8,12.98,4.98,1974,72
2015,173,18,37,0.52,437.4,12.99,4.97,2084,88
2015,173,18,38,-0.15,442.6,11.82,4.63,1864,85
2015,173,18,39,-14.13,551.5,29.77,18.11,2027,79
2015,173,18,40,-15.5,574.9,33.75,22.31,1739,75
2015,173,18,41,-16.57,639.1,61.31,50.08,1714,73
2015,173,18,42,-10.74,496.1,27.19,13.38,1914,77
2015,173,18,43,-11.31,448.2,16.09,6.46,1760,74
2015,173,18,44,-10.43,448.4,16.13,6.49,1808,73
2015,173,18,45,-10.12,594.9,39.68,28.09,1851,67
2015,173,18,46,-9.79,529.1,28.94,16.2,1833,69
2015,173,18,47,-10.78,449.6,15.82,6.4,1931,66
2015,173,18,48,-11.26,562.3,32.32,20.44,1922,65
2015,173,18,49,-18.38,549.7,26.51,16.02,2177,62
2015,173,18,50,-12.14,623.3,35.47,27.56,2097,58
2015,173,18,51,-31.19,629.6,39.42,31.25,2129,56
2015,173,18,52,-22.6,684.7,57.86,54.25,2117,58
2015,173,18,53,-16.46,697.9,60.28,58.72,2004,58
2015,173,18,54,-21.87,712.1,53.58,54.34,1941,59
2015,173,18,55,-19.83,707.9,54.15,54.27,2007,59
2015,173,18,56,-32.01,693.7,54.8,52.74,2131,56
2015,173,18,57,-17.69,698.4,46.75,45.61,1973,49
2015,173,18,58,-28.36,709.4,50.52,50.85,1946,46
2015,173,18,59,-26.68,708.8,58.77,59.05,1744,42
2015,173,19,0,-22.23,708.2,58.67,58.85,1598,39
2015,173,19,1,-19.12,692.8,56.38,54.12,1625,46
2015,173,19,2,-19.82,692.5,57.37,55.02,1746,37
2015,173,19,3,-23.6,692.5,57.47,55.12,1921,27
2015,173,19,4,-24.9,685.0,62.22,58.39,1833,25
2015,173,19,5,-26.48,683.0,61.32,57.21,1733,25
2015,173,19,6,-26.56,668.5,54.97,49.13,1428,31
2015,173,19,7,-25.07,678.7,55.95,51.54,1055,32
2015,173,19,8,-26.67,684.2,54.64,51.16,1044,27
2015,173,19,9,-31.8,684.2,48.78,45.67,1194,21
2015,173,19,10,-33.17,682.5,47.03,43.81,1370,20
2015,173,19,11,-32.97,685.4,50.56,47.5,1425,21
2015,173,19,12,-28.1,685.4,50.56,47.5,1592,22
2015,173,19,13,-32.78,,,,1736,17
2015,173,19,14,-34.28,684.0,45.86,42.91,1801,15
2015,173,19,15,-34.36,684.0,45.86,42.91,1896,11
2015,173,19,16,-31.78,683.1,43.38,40.48,1929,9
2015,173,19,17,-36.23,684.7,39.45,36.99,1713,7
2015,173,19,18,-37.01,689.1,32.38,30.75,1476,-1
2015,173,19,19,-36.42,695.1,38.4,37.11,1597,-13
2015,173,19,20,-35.03,695.3,35.15,33.99,1677,-21
2015,173,19,21,-36.73,690.6,36.27,34.6,1698,-28
2015,173,19,22,-38.7,682.5,39.27,36.58,1524,-30
2015,173,19,23,-38.98,681.7,38.17,35.48,1296,-32
2015,173,19,24,-38.62,680.0,35.89,33.19,1132,-31
2015,173,19,25,-38.16,680.6,36.63,33.94,1037,-34
2015,173,19,26,-36.24,684.7,41.84,39.23,1009,-35
2015,173,19,27,-36.53,685.9,45.53,42.84,1082,-41
2015,173,19,28,-36.03,686.1,46.1,43.4,1282,-45
2015,173,19,29,-36.01,679.9,47.88,44.27,1432,-46
2015,173,19,30,-35.09,679.9,47.88,44.27,1451,-45
2015,173,19,31,-34.16,675.7,43.09,39.35,1369,-45
2015,173,19,32,-34.43,676.5,43.73,40.03,1199,-45
2015,173,19,33,-34.29,677.1,43.36,39.76,997,-50
2015,173,19,34,-32.37,677.2,42.72,39.18,922,-51
2015,173,19,35,-34.61,664.2,42.07,37.12,1000,-55
2015,173,19,36,-34.98,666.5,44.27,39.33,1092,-58
2015,173,19,37,-34.78,667.9,45.64,40.72,1093,-61
2015,173,19,38,-34.96,679.2,41.39,38.19,932,-59
2015,173,19,39,-34.57,679.2,41.39,38.19,788,-59
2015,173,19,40,-35.65,659.8,45.52,39.63,697,-59
2015,173,19,41,-36.14,655.7,46.39,39.89,642,-57
2015,173,19,42,-24.09,,,,654,-57
2015,173,19,43,-18.82,,,,660,-60
2015,173,19,44,-14.99,638.1,66.45,54.11,684,-64
2015,173,19,45,-5.9,638.7,66.39,54.17,705,-65
2015,173,19,46,-6.8,652.8,64.94,55.35,765,-64
2015,173,19,47,-3.99,649.9,69.0,58.29,740,-63
2015,173,19,48,5.2,648.3,71.21,59.86,718,-59
2015,173,19,49,-3.06,640.9,68.36,56.16,704,-54
2015,173,19,50,-3.45,640.7,68.26,56.04,666,-55
2015,173,19,51,5.34,640.7,68.26,56.04,685,-55
2015,173,19,52,2.32,,,,651,-59
2015,173,19,53,0.87,632.0,59.6,47.61,676,-63
2015,173,19,54,1.26,632.9,59.74,47.86,780,-66
2015,173,19,55,-1.45,645.9,62.91,52.49,831,-71
2015,173,19,56,-0.58,645.9,62.91,52.49,795,-77
2015,173,19,57,9.56,634.3,52.37,42.14,827,-82
2015,173,19,58,7.03,634.3,52.41,42.17,787,-86
2015,173,19,59,13.45,634.0,53.25,42.81,798,-89
2015,173,20,0,13.52,636.5,53.77,43.57,716,-93
2015,173,20,1,11.63,637.3,53.93,43.81,927,-99
2015,173,20,2,13.07,635.7,54.38,43.95,1130,-102
2015,173,20,3,11.63,636.6,52.6,42.63,1239,-107
2015,173,20,4,3.76,637.9,49.84,40.56,1487,-110
2015,173,20,5,11.65,633.3,46.71,37.47,1588,-112
2015,173,20,6,12.62,633.3,46.7,37.46,1863,-116
2015,173,20,7,13.45,,,,2132,-122
2015,173,20,8,12.87,640.3,44.09,36.15,2405,-125
2015,173,20,9,5.62,640.3,44.09,36.15,2698,-130
2015,173,20,10,10.19,639.4,44.75,36.59,2489,-133
2015,173,20,11,11.03,625.4,55.5,43.41,2114,-137
2015,173,20,12,1.37,629.7,56.39,44.72,2126,-137
2015,173,20,13,1.5,630.7,56.61,45.04,2169,-133
2015,173,20,14,14.15,632.7,51.48,41.22,2205,-130
2015,173,20,15,16.4,633.4,51.77,41.54,2212,-127
2015,173,20,16,16.64,634.2,49.59,39.89,2083,-138
2015,173,20,17,17.06,634.1,49.52,39.82,1938,-139
2015,173,20,18,17.18,632.6,48.27,38.63,1915,-135
2015,173,20,19,17.01,632.6,48.25,38.62,1864,-137
2015,173,20,20,16.68,630.1,47.96,38.08,1839,-138
2015,173,20,21,18.61,630.1,47.93,38.06,1856,-135
2015,173,20,22,20.71,628.9,46.83,37.04,1760,-133
2015,173,20,23,22.56,628.9,46.83,37.04,1905,-130
2015,173,20,24,25.07,621.9,51.52,39.85,1909,-126
2015,173,20,25,22.98,624.1,52.51,40.91,1806,-123
2015,173,20,26,25.31,626.4,53.51,41.99,1754,-121
2015,173,20,27,23.21,627.9,58.67,46.26,1619,-119
2015,173,20,28,22.43,627.9,55.3,43.6,1585,-117
2015,173,20,29,22.13,627.9,51.19,40.36,1545,-112
2015,173,20,30,24.55,,,,1529,-111
2015,173,20,31,22.67,618.2,50.33,38.47,1551,-112
2015,173,20,32,28.86,623.4,49.54,38.51,1423,-111
2015,173,20,33,28.78,633.5,48.0,38.53,1341,-109
2015,173,20,34,26.49,617.8,50.01,38.18,1262,-106
2015,173,20,35,29.7,617.8,50.01,38.18,1111,-103
2015,173,20,36,28.64,620.3,50.48,38.85,1052,-101
2015,173,20,37,25.94,623.3,49.88,38.76,1035,-100
2015,173,20,38,21.5,631.4,42.58,33.95,1065,-97
2015,173,20,39,21.67,631.4,42.57,33.94,1128,-96
2015,173,20,40,21.92,623.9,37.73,29.37,1079,-100
2015,173,20,41,21.45,626.9,37.76,29.68,1056,-104
2015,173,20,42,20.73,631.9,37.82,30.2,1073,-106
2015,173,20,43,21.84,626.7,36.92,29.0,1037,-108
2015,173,20,44,22.81,626.6,36.91,28.98,933,-112
2015,173,20,45,12.69,627.5,28.5,22.44,863,-111
2015,173,20,46,11.71,627.5,28.5,22.44,919,-108
2015,173,20,47,12.54,609.7,34.37,25.55,895,-107
2015,173,20,48,10.46,609.7,34.37,25.55,876,-107
2015,173,20,49,15.84,619.7,35.69,27.41,928,-109
2015,173,20,50,7.58,624.7,33.6,26.22,999,-110
2015,173,20,51,9.27,634.5,35.31,28.43,987,-109
2015,173,20,52,8.3,636.4,35.86,29.05,922,-109
2015,173,20,53,9.94,627.7,36.45,28.72,852,-108
2015,173,20,54,9.23,627.7,36.45,28.72,844,-105
2015,173,20,55,6.65,,,,836,-102
2015,173,20,56,8.26,617.9,46.77,35.71,839,-101
2015,173,20,57,2.21,625.1,43.46,33.96,812,-98
2015,173,20,58,-12.61,636.8,38.14,30.93,831,-98
2015,173,20,59,-13.2,,,,931,-97
2015,173,21,0,-12.26,,,,965,-99
2015,173,21,1,-8.42,,,,905,-99
2015,173,21,2,-5.87,635.2,37.5,30.26,880,-98
2015,173,21,3,-0.57,635.2,37.5,30.26,826,-99
2015,173,21,4,-9.02,635.2,37.5,30.26,751,-99
2015,173,21,5,-13.85,622.5,35.92,27.84,804,-101
2015,173,21,6,-9.66,625.0,35.45,27.7,853,-105
2015,173,21,7,-9.49,630.0,31.95,25.36,901,-104
2015,173,21,8,-7.92,603.8,36.76,26.8,888,-103
2015,173,21,9,-6.09,617.5,34.84,26.57,789,-102
2015,173,21,10,-4.0,601.5,35.93,26.0,822,-102
2015,173,21,11,-2.78,599.9,36.79,26.48,919,-98
2015,173,21,12,-2.46,,,,971,-96
2015,173,21,13,-0.97,608.9,39.15,29.03,983,-96
2015,173,21,14,7.04,608.9,39.15,29.03,1053,-96
2015,173,21,15,2.06,608.9,39.15,29.03,1221,-96
2015,173,21,16,-11.56,,,,1279,-96
2015,173,21,17,-10.91,,,,1306,-96
2015,173,21,18,-9.54,666.0,34.66,30.75,1284,-96
2015,173,21,19,-8.53,666.3,34.72,30.83,1310,-95
2015,173,21,20,-9.34,666.8,34.82,30.96,1315,-93
2015,173,21,21,-8.13,666.8,34.82,30.96,1358,-92
2015,173,21,22,2.81,648.9,34.1,28.72,1207,-93
2015,173,21,23,8.73,648.2,34.15,28.7,1252,-92
2015,173,21,24,12.56,646.1,34.3,28.64,1242,-92
2015,173,21,25,10.84,,,,1240,-92
2015,173,21,26,12.3,631.7,35.87,28.63,1376,-93
2015,173,21,27,5.07,631.7,35.87,28.63,1441,-95
2015,173,21,28,-4.44,636.0,33.18,26.84,1402,-95
2015,173,21,29,19.93,636.0,33.18,26.84,1446,-93
2015,173,21,30,21.71,666.3,30.93,27.46,1486,-90
2015,173,21,31,19.07,666.3,30.93,27.46,1511,-86
2015,173,21,32,19.8,,,,1404,-85
2015,173,21,33,23.22,665.0,35.11,31.05,1412,-84
2015,173,21,34,22.25,668.1,37.72,33.67,1399,-85
2015,173,21,35,19.11,670.8,40.05,36.04,1346,-85
2015,173,21,36,15.37,662.8,36.83,32.36,1220,-86
2015,173,21,37,14.25,665.7,36.38,32.24,1200,-89
2015,173,21,38,-2.77,670.2,35.79,32.15,1048,-90
2015,173,21,39,-4.04,669.7,37.06,33.24,1076,-90
2015,173,21,40,3.27,,,,1012,-91
2015,173,21,41,4.44,,,,925,-93
2015,173,21,42,18.78,645.3,36.5,30.4,969,-96
2015,173,21,43,21.73,645.3,36.5,30.4,929,-100
2015,173,21,44,16.3,645.3,36.5,30.4,939,-103
2015,173,21,45,22.9,658.2,37.1,32.15,922,-101
2015,173,21,46,22.07,658.2,37.1,32.15,856,-99
2015,173,21,47,22.69,671.0,39.01,35.13,846,-100
2015,173,21,48,22.45,671.0,39.01,35.13,887,-99
2015,173,21,49,23.07,679.7,40.53,37.45,952,-97
2015,173,21,50,22.44,679.7,40.53,37.45,953,-95
2015,173,21,51,22.5,675.5,41.94,38.27,766,-93
2015,173,21,52,21.31,675.5,41.95,38.28,696,-91
2015,173,21,53,16.06,675.5,41.95,38.28,802,-90
2015,173,21,54,15.8,671.4,40.27,36.31,814,-89
2015,173,21,55,14.41,671.4,40.27,36.31,769,-86
2015,173,21,56,13.81,671.3,40.78,36.75,696,-86
2015,173,21,57,12.26,671.2,41.38,37.28,717,-86
2015,173,21,58,11.2,672.6,41.43,37.49,658,-84
2015,173,21,59,9.47,672.7,41.43,37.5,573,-84
2015,173,22,0,-0.48,676.1,43.18,39.48,636,-86
2015,173,22,1,-0.49,686.7,42.22,39.82,671,-85
2015,173,22,2,1.55,691.3,42.18,40.32,653,-83
2015,173,22,3,0.49,695.9,43.34,41.98,600,-84
2015,173,22,4,-6.42,691.7,40.73,38.97,586,-84
2015,173,22,5,-5.04,690.9,39.81,38.01,566,-83
2015,173,22,6,4.05,696.4,40.46,39.24,550,-83
2015,173,22,7,8.46,693.9,40.8,39.29,603,-86
2015,173,22,8,13.59,659.6,44.53,38.75,652,-88
2015,173,22,9,16.76,663.3,44.09,38.8,652,-88
2015,173,22,10,17.03,666.7,43.67,38.82,652,-90
2015,173,22,11,22.04,666.7,43.67,38.82,632,-89
2015,173,22,12,21.55,672.8,42.93,38.87,663,-86
2015,173,22,13,23.36,670.6,42.66,38.37,702,-84
2015,173,22,14,18.94,666.4,41.47,36.83,707,-82
2015,173,22,15,18.91,668.7,37.68,33.7,644,-82
2015,173,22,16,21.67,667.4,38.23,34.06,575,-83
2015,173,22,17,17.61,662.3,38.33,33.63,547,-82
2015,173,22,18,18.94,662.3,38.33,33.63,594,-85
2015,173,22,19,19.74,664.0,37.67,33.22,592,-90
2015,173,22,20,20.31,664.0,37.67,33.22,556,-90
2015,173,22,21,20.14,656.4,39.0,33.61,469,-90
2015,173,22,22,22.92,656.5,38.94,33.57,404,-89
2015,173,22,23,20.95,662.7,35.07,30.8,420,-90
2015,173,22,24,17.43,663.2,34.76,30.58,425,-90
2015,173,22,25,18.07,655.4,42.69,36.67,439,-90
2015,173,22,26,18.71,658.4,42.07,36.47,403,-90
2015,173,22,27,16.58,660.7,41.59,36.31,367,-88
2015,173,22,28,16.75,647.9,41.78,35.08,374,-88
2015,173,22,29,17.28,647.9,41.78,35.08,347,-89
2015,173,22,30,18.31,647.0,43.55,36.46,363,-89
2015,173,22,31,15.71,647.0,43.55,36.46,412,-88
2015,173,22,32,13.31,645.4,45.31,37.75,399,-87
2015,173,22,33,11.29,645.4,45.29,37.73,419,-87
2015,173,22,34,12.69,646.1,42.84,35.77,404,-88
2015,173,22,35,12.31,648.4,42.71,35.91,446,-90
2015,173,22,36,13.25,651.9,42.51,36.13,423,-91
2015,173,22,37,8.41,642.1,46.67,38.48,379,-91
2015,173,22,38,13.13,640.6,47.34,38.85,345,-91
2015,173,22,39,10.99,644.2,35.62,29.56,399,-91
2015,173,22,40,15.51,647.0,36.72,30.74,417,-91
2015,173,22,41,16.76,648.6,37.47,31.53,391,-92
2015,173,22,42,15.88,641.6,36.81,30.31,402,-92
2015,173,22,43,13.37,643.6,35.81,29.67,425,-93
2015,173,22,44,18.35,651.2,32.4,27.48,437,-94
2015,173,22,45,15.92,642.3,39.78,32.82,433,-92
2015,173,22,46,13.99,649.7,36.85,31.11,370,-92
2015,173,22,47,11.15,650.8,36.43,30.86,369,-95
2015,173,22,48,8.4,646.9,37.49,31.38,389,-95
2015,173,22,49,4.57,651.1,35.57,30.16,365,-94
2015,173,22,50,6.36,661.2,30.95,27.06,376,-94
2015,173,22,51,4.56,661.2,30.95,27.06,377,-94
2015,173,22,52,6.1,620.7,38.51,29.67,347,-95
2015,173,22,53,4.89,632.7,37.16,29.75,348,-95
2015,173,22,54,5.01,650.0,35.21,29.75,360,-96
2015,173,22,55,5.19,659.1,31.32,27.21,374,-99
2015,173,22,56,5.48,659.1,31.32,27.21,377,-100
2015,173,22,57,3.93,638.9,34.02,27.77,377,-100
2015,173,22,58,5.89,638.9,34.02,27.77,390,-101
2015,173,22,59,5.85,655.2,29.32,25.17,382,-101
2015,173,23,0,5.62,658.7,28.33,24.58,372,-99
2015,173,23,1,6.3,647.0,29.97,25.09,396,-99
2015,173,23,2,6.25,648.1,29.45,24.74,425,-100
2015,173,23,3,6.02,654.5,26.31,22.54,439,-100
2015,173,23,4,5.36,657.7,27.68,23.95,439,-100
2015,173,23,5,1.54,657.8,27.74,24.01,457,-101
2015,173,23,6,1.61,651.3,28.13,23.87,480,-101
2015,173,23,7,16.8,660.4,29.99,26.16,478,-101
2015,173,23,8,21.2,674.9,32.93,30.0,501,-101
2015,173,23,9,21.18,662.1,35.87,31.45,501,-100
2015,173,23,10,19.93,662.0,35.89,31.46,422,-94
2015,173,23,11,23.64,659.9,32.05,27.91,421,-86
2015,173,23,12,22.25,659.9,31.84,27.73,444,-89
2015,173,23,13,22.62,660.2,30.67,26.74,550,-90
2015,173,23,14,22.47,660.1,30.75,26.8,540,-90
2015,173,23,15,21.47,658.7,31.71,27.52,527,-88
2015,173,23,16,18.92,658.8,31.59,27.42,496,-88
2015,173,23,17,11.15,659.1,31.25,27.15,420,-93
2015,173,23,18,5.72,658.0,31.79,27.53,414,-96
2015,173,23,19,5.23,657.5,30.01,25.95,415,-94
2015,173,23,20,5.88,656.1,31.4,27.03,399,-93
2015,173,23,21,8.21,659.6,29.91,26.03,405,-94
2015,173,23,22,9.85,655.3,29.4,25.25,391,-97
2015,173,23,23,8.87,654.8,29.56,25.35,337,-99
2015,173,23,24,9.27,,,,292,-98
2015,173,23,25,10.76,,,,291,-98
2015,173,23,26,8.63,651.6,28.34,24.07,264,-97
2015,173,23,27,7.88,652.1,28.38,24.14,263,-98
2015,173,23,28,11.63,655.0,28.64,24.57,258,-99
2015,173,23,29,12.04,654.8,28.68,24.59,275,-99
2015,173,23,30,11.34,649.8,29.6,25.0,288,-97
2015,173,23,31,9.13,649.8,29.6,25.0,293,-97
2015,173,23,32,7.94,646.5,30.1,25.16,300,-98
2015,173,23,33,14.69,645.6,30.21,25.18,305,-98
2015,173,23,34,15.19,643.4,30.3,25.09,298,-99
2015,173,23,35,16.35,653.6,28.51,24.36,323,-100
2015,173,23,36,13.28,666.4,30.1,26.73,325,-98
2015,173,23,37,14.84,663.8,31.19,27.49,317,-98
2015,173,23,38,7.51,655.2,34.82,29.9,313,-97
2015,173,23,39,7.42,654.4,34.83,29.83,311,-96
2015,173,23,40,13.84,650.8,34.86,29.53,319,-92
2015,173,23,41,14.14,650.8,34.86,29.53,312,-89
2015,173,23,42,16.96,644.1,34.32,28.48,349,-90
2015,173,23,43,16.51,643.0,33.67,27.84,346,-92
2015,173,23,44,15.65,640.9,32.51,26.71,307,-91
2015,173,23,45,14.69,641.5,31.82,26.19,267,-91
2015,173,23,46,13.36,641.5,31.79,26.16,251,-91
2015,173,23,47,13.7,642.8,31.94,26.39,254,-92
2015,173,23,48,12.05,642.8,31.94,26.39,284,-93
2015,173,23,49,13.35,650.9,29.77,25.23,270,-92
2015,173,23,50,18.04,650.0,29.82,25.2,228,-91
2015,173,23,51,16.65,641.7,30.29,24.95,227,-92
2015,173,23,52,19.04,648.1,30.76,25.84,265,-92
2015,173,23,53,19.81,648.0,30.2,25.36,254,-92
2015,173,23,54,20.77,646.7,28.94,24.21,262,-94
2015,173,23,55,22.2,650.7,27.72,23.47,239,-94
2015,173,23,56,19.22,649.5,26.34,22.22,217,-92
2015,173,23,57,21.45,649.4,26.18,22.08,206,-90
2015,173,23,58,22.87,648.3,28.14,23.65,240,-91
2015,173,23,59,22.68,648.5,28.09,23.63,313,-90
