Year,Day,Hour,Min,Bz,Vsw,Nsw,Psw,AE,SYM-H
2003,324,9,25,-15.47,706.4,23.13,23.08,1173,-32
2003,324,9,26,-15.02,703.7,23.05,22.83,1239,-34
2003,324,9,27,-14.52,705.1,23.07,22.94,1270,-33
2003,324,9,28,-14.91,701.8,22.63,22.29,1174,-34
2003,324,9,29,-12.18,701.5,22.89,22.53,1066,-34
2003,324,9,30,-9.84,705.7,23.9,23.8,1116,-34
2003,324,9,31,-15.91,703.2,22.51,22.26,1262,-35
2003,324,9,32,-11.23,703.5,21.05,20.84,1212,-34
2003,324,9,33,-10.89,705.9,19.73,19.66,1183,-34
2003,324,9,34,-9.82,705.9,20.19,20.12,1081,-33
2003,324,9,35,-5.75,697.8,18.73,18.24,948,-34
2003,324,9,36,-6.03,699.0,19.81,19.36,905,-35
2003,324,9,37,-4.94,699.2,19.97,19.53,938,-37
2003,324,9,38,-7.52,697.8,21.03,20.48,992,-37
2003,324,9,39,-9.41,695.7,20.06,19.42,996,-37
2003,324,9,40,-9.36,699.2,20.22,19.77,994,-37
2003,324,9,41,-13.02,699.2,19.82,19.38,985,-38
2003,324,9,42,-6.16,697.0,20.09,19.52,1023,-39
2003,324,9,43,-8.02,693.1,21.17,20.34,1024,-41
2003,324,9,44,-9.5,689.2,19.25,18.29,1017,-45
2003,324,9,45,-11.64,702.9,17.97,17.76,1210,-46
2003,324,9,46,-17.08,703.2,18.64,18.43,1413,-45
2003,324,9,47,-16.93,703.4,19.39,19.19,1175,-45
2003,324,9,48,-14.66,700.7,17.98,17.66,943,-46
2003,324,9,49,-8.5,700.1,18.81,18.44,1184,-48
2003,324,9,50,-7.55,700.9,17.12,16.82,1225,-51
2003,324,9,51,-5.15,699.7,17.46,17.1,1325,-57
2003,324,9,52,-2.74,698.7,17.58,17.16,1434,-60
2003,324,9,53,-3.74,698.8,19.39,18.94,1357,-59
2003,324,9,54,-2.03,704.4,19.66,19.51,1337,-58
2003,324,9,55,-2.86,703.2,21.23,21.0,1273,-58
2003,324,9,56,-2.95,700.0,18.32,17.95,1209,-58
2003,324,9,57,-2.06,699.4,18.57,18.17,1385,-59
2003,324,9,58,-1.82,697.8,21.25,20.69,1195,-60
2003,324,9,59,-1.6,698.6,20.11,19.63,979,-61
2003,324,10,0,2.86,692.1,20.35,19.5,1006,-62
2003,324,10,1,2.27,693.1,20.66,19.85,1052,-63
2003,324,10,2,3.67,693.8,21.3,20.51,1099,-62
2003,324,10,3,3.93,698.4,21.04,20.53,1124,-64
2003,324,10,4,4.84,690.8,21.16,20.2,1047,-65
2003,324,10,5,7.78,697.4,21.57,20.98,1157,-65
2003,324,10,6,11.42,688.9,20.57,19.52,1189,-66
2003,324,10,7,6.15,689.5,16.65,15.83,1016,-67
2003,324,10,8,4.15,690.2,12.03,11.46,963,-74
2003,324,10,9,0.64,689.2,13.64,12.96,953,-79
2003,324,10,10,-1.14,695.8,14.43,13.97,948,-79
2003,324,10,11,-7.0,701.1,17.47,17.17,896,-77
2003,324,10,12,-11.35,693.3,16.74,16.09,892,-75
2003,324,10,13,-12.75,691.0,17.74,16.94,933,-74
2003,324,10,14,-9.31,693.0,17.46,16.77,916,-76
2003,324,10,15,-6.85,694.5,18.52,17.87,953,-71
2003,324,10,16,-1.4,693.2,20.74,19.93,933,-67
2003,324,10,17,4.44,683.8,21.97,20.55,925,-65
2003,324,10,18,16.02,682.8,22.08,20.59,1053,-61
2003,324,10,19,12.59,680.7,20.57,19.06,1126,-47
2003,324,10,20,8.25,682.3,22.55,21.0,1007,-48
2003,324,10,21,1.86,683.8,23.87,22.32,1115,-55
2003,324,10,22,-7.84,688.9,23.02,21.85,1035,-60
2003,324,10,23,-8.4,685.7,21.81,20.51,998,-67
2003,324,10,24,-3.98,684.2,21.42,20.05,1182,-68
2003,324,10,25,-4.89,687.9,22.24,21.05,1187,-67
2003,324,10,26,-2.36,690.6,21.17,20.19,1114,-69
2003,324,10,27,-4.06,689.9,19.37,18.44,1104,-68
2003,324,10,28,5.65,684.9,22.71,21.31,1180,-67
2003,324,10,29,5.37,683.1,21.0,19.6,1189,-66
2003,324,10,30,8.09,679.4,20.93,19.32,1214,-69
2003,324,10,31,8.82,675.6,20.64,18.84,1198,-71
2003,324,10,32,-3.41,678.6,20.98,19.32,1296,-69
2003,324,10,33,-4.18,677.2,19.31,17.71,1185,-70
2003,324,10,34,-9.42,671.5,13.91,12.54,1091,-72
2003,324,10,35,-4.03,666.5,14.32,12.72,1074,-78
2003,324,10,36,8.43,666.2,24.34,21.61,1007,-83
2003,324,10,37,13.17,674.5,19.29,17.55,972,-75
2003,324,10,38,22.47,683.5,25.03,23.39,961,-79
2003,324,10,39,23.51,685.5,22.33,20.99,825,-79
2003,324,10,40,20.49,685.1,20.96,19.68,902,-79
2003,324,10,41,17.56,685.0,23.02,21.6,1084,-78
2003,324,10,42,17.44,688.8,18.35,17.41,1110,-82
2003,324,10,43,18.43,688.4,3.41,3.23,1197,-84
2003,324,10,44,18.87,698.8,3.35,3.27,1263,-99
2003,324,10,45,19.21,697.5,3.47,3.38,1189,-116
2003,324,10,46,19.07,694.6,3.3,3.18,999,-117
2003,324,10,47,19.4,690.8,3.82,3.65,980,-114
2003,324,10,48,15.71,688.9,3.1,2.94,895,-114
2003,324,10,49,19.09,691.6,2.64,2.53,726,-114
2003,324,10,50,20.35,695.1,2.5,2.42,662,-113
2003,324,10,51,22.75,695.1,2.5,2.42,634,-111
2003,324,10,52,21.94,687.5,3.47,3.28,629,-108
2003,324,10,53,22.39,687.5,3.42,3.23,625,-105
2003,324,10,54,21.57,687.3,3.31,3.13,636,-104
2003,324,10,55,21.24,681.2,3.83,3.55,623,-103
2003,324,10,56,19.56,688.2,3.89,3.68,597,-102
2003,324,10,57,23.3,695.0,3.64,3.52,630,-99
2003,324,10,58,25.55,692.0,3.83,3.67,693,-98
2003,324,10,59,19.3,697.1,3.98,3.87,742,-98
2003,324,11,0,23.31,698.1,3.92,3.82,694,-92
2003,324,11,1,25.0,698.1,3.92,3.82,655,-92
2003,324,11,2,25.09,681.9,5.21,4.85,630,-92
2003,324,11,3,23.46,698.3,5.33,5.2,643,-88
2003,324,11,4,19.9,705.0,6.14,6.1,639,-88
2003,324,11,5,19.87,705.8,5.04,5.02,627,-84
2003,324,11,6,20.71,705.1,5.51,5.48,609,-78
2003,324,11,7,18.43,701.6,5.28,5.2,606,-76
2003,324,11,8,16.82,701.5,5.05,4.97,577,-75
2003,324,11,9,16.65,709.2,6.97,7.01,559,-76
2003,324,11,10,15.79,709.2,6.97,7.01,560,-73
2003,324,11,11,16.27,710.7,10.13,10.23,587,-68
2003,324,11,12,14.53,714.4,9.78,9.98,617,-65
2003,324,11,13,13.43,704.2,8.93,8.86,647,-65
2003,324,11,14,18.74,696.0,8.81,8.54,623,-65
2003,324,11,15,33.59,690.3,9.51,9.06,627,-65
2003,324,11,16,28.15,700.7,12.19,11.97,705,-67
2003,324,11,17,26.35,702.1,14.22,14.02,706,-62
2003,324,11,18,26.88,707.0,11.89,11.89,750,-61
2003,324,11,19,27.46,739.6,13.99,15.31,821,-61
2003,324,11,20,28.74,756.1,12.9,14.75,829,-57
2003,324,11,21,26.2,766.3,12.3,14.45,865,-50
2003,324,11,22,24.73,749.4,11.92,13.39,869,-50
2003,324,11,23,23.68,749.4,11.94,13.41,809,-56
2003,324,11,24,5.98,749.5,12.15,13.65,686,-60
2003,324,11,25,-3.38,718.9,6.98,7.21,534,-68
2003,324,11,26,-2.75,718.9,6.98,7.21,542,-78
2003,324,11,27,-4.71,723.2,7.08,7.41,531,-81
2003,324,11,28,-6.11,718.7,7.17,7.41,463,-77
2003,324,11,29,-8.22,718.2,7.37,7.6,402,-75
2003,324,11,30,4.6,719.6,9.5,9.84,512,-75
2003,324,11,31,-0.29,739.5,8.14,8.9,591,-74
2003,324,11,32,-1.36,746.7,8.29,9.24,636,-72
2003,324,11,33,-7.12,720.0,6.78,7.03,676,-70
2003,324,11,34,-8.04,720.0,6.78,7.03,690,-67
2003,324,11,35,-15.94,711.4,5.75,5.82,655,-67
2003,324,11,36,-9.12,686.8,7.92,7.47,614,-65
2003,324,11,37,-14.42,687.6,5.89,5.57,563,-67
2003,324,11,38,-17.74,702.1,4.1,4.04,453,-68
2003,324,11,39,-16.92,696.7,4.77,4.63,371,-68
2003,324,11,40,-17.46,694.6,5.42,5.23,393,-63
2003,324,11,41,-16.79,692.1,6.36,6.09,398,-58
2003,324,11,42,-17.78,691.3,6.64,6.35,376,-57
2003,324,11,43,-19.66,685.6,6.88,6.47,351,-58
2003,324,11,44,-21.58,689.7,7.36,7.0,418,-64
2003,324,11,45,-21.15,686.0,7.39,6.96,496,-66
2003,324,11,46,-16.31,701.5,8.24,8.11,496,-67
2003,324,11,47,-13.64,696.0,5.42,5.25,488,-67
2003,324,11,48,-12.6,648.5,8.03,6.75,478,-70
2003,324,11,49,-9.74,693.0,6.25,6.0,501,-67
2003,324,11,50,-6.99,683.3,7.94,7.41,560,-63
2003,324,11,51,-6.38,687.2,7.53,7.11,531,-61
2003,324,11,52,-2.55,683.5,7.17,6.7,619,-57
2003,324,11,53,-4.67,682.4,7.39,6.88,646,-53
2003,324,11,54,-7.62,684.1,7.62,7.13,595,-53
2003,324,11,55,-12.96,694.0,7.1,6.84,565,-51
2003,324,11,56,-15.66,,,,539,-52
2003,324,11,57,-18.77,661.6,6.15,5.38,473,-56
2003,324,11,58,-19.82,661.6,6.15,5.38,444,-60
2003,324,11,59,-21.82,658.6,6.62,5.74,342,-60
2003,324,12,0,-19.46,658.6,6.62,5.74,264,-63
2003,324,12,1,-16.49,654.7,8.5,7.29,265,-63
2003,324,12,2,-17.12,658.6,7.6,6.59,347,-64
2003,324,12,3,-20.27,659.6,6.12,5.33,410,-68
2003,324,12,4,-24.97,657.5,6.73,5.82,450,-68
2003,324,12,5,-24.12,656.4,6.93,5.97,658,-69
2003,324,12,6,-24.53,654.3,6.59,5.64,866,-70
2003,324,12,7,-24.73,651.8,6.46,5.49,861,-71
2003,324,12,8,-24.21,650.1,6.79,5.74,849,-70
2003,324,12,9,-23.57,648.4,6.64,5.58,861,-70
2003,324,12,10,-24.44,647.2,5.41,4.53,1013,-67
2003,324,12,11,-25.09,647.3,6.2,5.2,1073,-67
2003,324,12,12,-23.91,648.2,5.88,4.94,1074,-67
2003,324,12,13,-22.0,651.8,5.24,4.45,1225,-66
2003,324,12,14,-21.51,648.9,5.49,4.62,1541,-64
2003,324,12,15,-20.77,645.5,5.79,4.83,1821,-67
2003,324,12,16,-20.5,646.7,6.21,5.19,2206,-66
2003,324,12,17,-21.16,648.2,5.61,4.71,2193,-65
2003,324,12,18,-22.16,638.2,5.53,4.5,1873,-69
2003,324,12,19,-23.07,638.2,5.56,4.53,1903,-69
2003,324,12,20,-22.85,638.3,6.78,5.52,2108,-70
2003,324,12,21,-22.9,636.3,6.72,5.44,1999,-70
2003,324,12,22,-23.06,638.2,6.39,5.21,1436,-69
2003,324,12,23,-23.13,636.4,6.38,5.17,1352,-68
2003,324,12,24,-23.64,637.8,6.29,5.12,1502,-67
2003,324,12,25,-22.89,636.0,7.17,5.8,1540,-67
2003,324,12,26,-22.25,634.0,7.74,6.22,1751,-66
2003,324,12,27,-22.71,626.9,7.19,5.65,2013,-66
2003,324,12,28,-24.6,635.3,9.65,7.79,2147,-66
2003,324,12,29,-23.97,636.7,8.4,6.81,1920,-64
2003,324,12,30,-23.31,635.2,7.82,6.31,2039,-62
2003,324,12,31,-22.77,628.7,7.31,5.78,2044,-60
2003,324,12,32,-24.07,,,,2019,-61
2003,324,12,33,-24.82,628.2,8.7,6.87,1933,-59
2003,324,12,34,-24.06,624.7,7.18,5.6,2077,-58
2003,324,12,35,-24.25,630.4,7.08,5.63,2119,-58
2003,324,12,36,-24.82,631.2,6.84,5.45,2170,-59
2003,324,12,37,-25.21,630.7,6.21,4.94,1993,-59
2003,324,12,38,-25.36,628.8,8.02,6.34,2199,-60
2003,324,12,39,-26.79,631.5,8.03,6.4,2072,-61
2003,324,12,40,-27.38,635.7,6.03,4.87,1887,-60
2003,324,12,41,-27.22,633.0,8.63,6.92,1847,-60
2003,324,12,42,-27.83,632.7,8.67,6.94,2017,-62
2003,324,12,43,-28.19,639.6,7.26,5.94,1817,-61
2003,324,12,44,-29.66,637.9,7.36,5.99,1533,-61
2003,324,12,45,-28.3,645.3,8.58,7.15,1472,-61
2003,324,12,46,-27.45,645.8,8.92,7.44,1445,-61
2003,324,12,47,-27.33,633.4,12.12,9.72,1555,-61
2003,324,12,48,-27.59,637.8,10.78,8.77,1602,-63
2003,324,12,49,-25.96,637.0,8.85,7.18,1629,-64
2003,324,12,50,-23.72,632.0,9.52,7.61,1604,-63
2003,324,12,51,-26.3,635.0,9.32,7.52,1653,-69
2003,324,12,52,-29.23,636.7,9.47,7.68,1630,-73
2003,324,12,53,-32.73,645.0,6.44,5.36,1521,-77
2003,324,12,54,-32.19,649.0,7.24,6.1,1593,-82
2003,324,12,55,-30.96,641.7,7.4,6.09,1456,-87
2003,324,12,56,-30.07,639.8,7.48,6.12,1434,-85
2003,324,12,57,-33.04,643.5,6.98,5.78,1667,-86
2003,324,12,58,-31.84,645.0,8.62,7.17,1990,-89
2003,324,12,59,-28.53,643.5,11.08,9.18,1986,-90
2003,324,13,0,-25.02,642.1,16.17,13.33,1683,-86
2003,324,13,1,-21.98,643.6,16.68,13.82,1568,-81
2003,324,13,2,-22.15,641.2,15.14,12.45,1404,-82
2003,324,13,3,-20.86,639.6,14.69,12.02,1613,-82
2003,324,13,4,-18.71,638.6,14.72,12.01,1844,-85
2003,324,13,5,-16.73,638.1,14.32,11.66,1908,-89
2003,324,13,6,-16.14,,,,2061,-88
2003,324,13,7,-15.13,632.3,25.08,20.05,2092,-86
2003,324,13,8,-5.59,627.4,27.58,21.71,2102,-89
2003,324,13,9,-7.84,626.2,28.65,22.47,1995,-86
2003,324,13,10,-12.07,627.6,27.73,21.84,1945,-81
2003,324,13,11,-9.88,625.4,24.19,18.92,2164,-86
2003,324,13,12,-12.36,628.5,23.88,18.87,2330,-91
2003,324,13,13,-25.43,632.6,11.25,9.0,2437,-93
2003,324,13,14,-26.31,632.7,7.85,6.28,2082,-101
2003,324,13,15,-27.86,638.9,8.44,6.89,1951,-116
2003,324,13,16,-28.7,639.5,8.5,6.95,1746,-122
2003,324,13,17,-31.65,629.3,9.1,7.21,1594,-120
2003,324,13,18,-32.34,621.6,7.69,5.94,1586,-122
2003,324,13,19,-33.68,627.7,7.97,6.28,1561,-125
2003,324,13,20,-32.3,624.8,8.78,6.85,1689,-127
2003,324,13,21,-32.73,624.5,6.49,5.06,1802,-130
2003,324,13,22,-30.71,646.1,8.32,6.95,1867,-132
2003,324,13,23,-30.19,650.0,10.72,9.06,1888,-135
2003,324,13,24,-30.72,650.6,12.69,10.74,1758,-133
2003,324,13,25,-30.71,658.9,12.98,11.27,1611,-134
2003,324,13,26,-28.08,651.4,14.21,12.06,1630,-136
2003,324,13,27,-31.13,645.8,12.53,10.45,1873,-136
2003,324,13,28,-29.89,641.0,11.1,9.12,2248,-139
2003,324,13,29,-32.74,635.1,12.17,9.82,2537,-139
2003,324,13,30,-31.28,639.0,10.19,8.32,2569,-139
2003,324,13,31,-30.32,643.9,11.2,9.29,2630,-140
2003,324,13,32,-29.53,638.7,9.8,8.0,2747,-142
2003,324,13,33,-29.17,634.7,11.17,9.0,2947,-145
2003,324,13,34,-28.26,637.5,11.54,9.38,2903,-146
2003,324,13,35,-30.02,640.1,11.76,9.64,2326,-146
2003,324,13,36,-29.02,631.1,14.48,11.53,1815,-146
2003,324,13,37,-29.5,637.1,13.53,10.98,1999,-148
2003,324,13,38,-27.65,639.3,14.04,11.48,2161,-149
2003,324,13,39,-26.38,638.4,13.8,11.25,2172,-149
2003,324,13,40,-28.42,638.4,13.82,11.26,1977,-149
2003,324,13,41,-28.62,640.0,15.33,12.56,1705,-149
2003,324,13,42,-24.28,637.7,14.19,11.54,1649,-149
2003,324,13,43,-25.61,635.2,14.48,11.68,1297,-149
2003,324,13,44,-24.96,639.1,13.91,11.36,1204,-150
2003,324,13,45,-26.12,640.8,12.4,10.18,1246,-152
2003,324,13,46,-25.34,641.8,12.93,10.65,1108,-153
2003,324,13,47,-24.29,639.1,12.64,10.33,819,-154
2003,324,13,48,-23.15,638.2,13.61,11.09,644,-154
2003,324,13,49,-23.69,638.9,12.25,10.0,605,-156
2003,324,13,50,-24.99,641.7,13.37,11.01,534,-156
2003,324,13,51,-20.78,638.3,13.63,11.11,523,-158
2003,324,13,52,-22.26,635.5,11.13,8.99,512,-159
2003,324,13,53,-29.46,632.5,11.15,8.92,586,-161
2003,324,13,54,-31.44,627.1,10.95,8.61,602,-165
2003,324,13,55,-33.82,628.7,9.08,7.18,621,-167
2003,324,13,56,-32.83,622.9,9.92,7.7,651,-170
2003,324,13,57,-34.13,632.6,7.54,6.03,748,-174
2003,324,13,58,-34.79,632.4,8.06,6.45,849,-173
2003,324,13,59,-34.82,630.5,7.01,5.57,824,-174
2003,324,14,0,-36.3,625.7,7.91,6.19,722,-176
2003,324,14,1,-38.76,628.1,6.81,5.37,628,-175
2003,324,14,2,-39.44,629.0,6.95,5.5,597,-176
2003,324,14,3,-40.0,629.3,7.16,5.67,583,-178
2003,324,14,4,-40.61,623.5,7.07,5.5,590,-179
2003,324,14,5,-40.92,622.5,7.55,5.85,591,-178
2003,324,14,6,-41.41,,,,586,-180
2003,324,14,7,-41.23,,,,680,-179
2003,324,14,8,-41.2,,,,729,-179
2003,324,14,9,-41.13,619.1,8.03,6.16,701,-181
2003,324,14,10,-40.78,619.1,8.03,6.16,698,-182
2003,324,14,11,-39.93,620.0,7.64,5.87,598,-184
2003,324,14,12,-40.42,620.0,7.64,5.87,592,-185
2003,324,14,13,-40.18,,,,504,-187
2003,324,14,14,-40.13,598.5,6.57,4.71,456,-187
2003,324,14,15,-40.69,603.3,6.56,4.78,622,-188
2003,324,14,16,-40.8,610.2,6.52,4.86,638,-189
2003,324,14,17,-40.48,610.4,6.26,4.66,617,-190
2003,324,14,18,-39.33,609.9,5.79,4.31,653,-191
2003,324,14,19,-39.64,609.9,5.79,4.31,701,-192
2003,324,14,20,-39.77,601.9,6.46,4.68,662,-192
2003,324,14,21,-39.41,601.9,6.46,4.68,630,-195
2003,324,14,22,-39.78,604.2,6.4,4.67,629,-195
2003,324,14,23,-41.23,615.2,6.37,4.82,617,-195
2003,324,14,24,-41.25,606.4,5.74,4.22,596,-196
2003,324,14,25,-42.7,608.0,5.02,3.71,579,-196
2003,324,14,26,-42.56,608.1,4.92,3.64,594,-199
2003,324,14,27,-42.48,605.0,5.37,3.93,516,-199
2003,324,14,28,-44.37,614.8,5.31,4.01,505,-200
2003,324,14,29,-44.83,617.9,4.03,3.08,526,-200
2003,324,14,30,-45.74,613.8,3.09,2.33,520,-199
2003,324,14,31,-45.81,605.4,3.64,2.67,528,-200
2003,324,14,32,-45.34,605.4,3.64,2.67,533,-202
2003,324,14,33,-45.87,615.0,4.41,3.34,517,-203
2003,324,14,34,-45.26,615.0,4.41,3.34,500,-203
2003,324,14,35,-44.73,618.4,4.98,3.81,497,-205
2003,324,14,36,-44.92,616.0,4.87,3.7,486,-206
2003,324,14,37,-44.91,613.5,4.75,3.58,494,-206
2003,324,14,38,-44.98,608.9,5.87,4.35,495,-205
2003,324,14,39,-45.68,609.4,5.79,4.3,488,-203
2003,324,14,40,-46.86,612.3,5.03,3.77,510,-201
2003,324,14,41,-47.38,612.1,4.62,3.46,521,-201
2003,324,14,42,-47.74,619.0,5.32,4.08,517,-200
2003,324,14,43,-47.82,620.4,4.66,3.59,595,-198
2003,324,14,44,-48.43,623.5,4.65,3.62,617,-199
2003,324,14,45,-48.46,621.6,4.56,3.52,617,-199
2003,324,14,46,-48.1,620.5,4.5,3.47,640,-198
2003,324,14,47,-48.4,629.3,5.63,4.46,677,-198
2003,324,14,48,-49.15,629.0,5.62,4.45,657,-198
2003,324,14,49,-48.83,623.9,5.46,4.25,702,-198
2003,324,14,50,-49.13,621.0,4.39,3.39,809,-199
2003,324,14,51,-49.43,621.0,4.39,3.39,839,-199
2003,324,14,52,-49.01,621.0,4.39,3.39,810,-199
2003,324,14,53,-49.18,628.2,4.37,3.45,929,-200
2003,324,14,54,-49.26,627.2,4.35,3.42,841,-200
2003,324,14,55,-49.04,625.1,4.18,3.27,834,-200
2003,324,14,56,-49.28,628.2,4.53,3.58,910,-199
2003,324,14,57,-49.51,629.8,4.53,3.59,969,-199
2003,324,14,58,-49.68,626.4,4.5,3.53,908,-198
2003,324,14,59,-49.51,619.5,4.53,3.48,961,-198
2003,324,15,0,-49.59,620.2,4.64,3.57,763,-199
2003,324,15,1,-49.45,618.6,5.78,4.42,772,-199
2003,324,15,2,-49.61,616.8,5.41,4.12,947,-200
2003,324,15,3,-49.94,619.8,4.77,3.66,1048,-201
2003,324,15,4,-50.76,619.8,4.95,3.8,1177,-202
2003,324,15,5,-50.9,620.0,5.16,3.97,1175,-202
2003,324,15,6,-50.99,625.7,4.88,3.82,1177,-204
2003,324,15,7,-50.93,629.5,5.14,4.07,1186,-206
2003,324,15,8,-51.33,627.2,5.24,4.12,1253,-210
2003,324,15,9,-51.59,621.5,5.22,4.03,1470,-211
2003,324,15,10,-52.14,620.6,5.25,4.04,1446,-211
2003,324,15,11,-51.83,620.1,5.33,4.1,1297,-211
2003,324,15,12,-51.0,628.1,5.04,3.98,1181,-211
2003,324,15,13,-51.07,636.3,5.07,4.11,1146,-211
2003,324,15,14,-51.3,629.2,5.04,3.99,1158,-212
2003,324,15,15,-51.37,629.2,5.04,3.99,1179,-211
2003,324,15,16,-51.51,627.5,4.96,3.91,1164,-210
2003,324,15,17,-51.6,627.3,4.9,3.86,1176,-208
2003,324,15,18,-51.63,626.6,4.72,3.71,1300,-207
2003,324,15,19,-51.84,614.7,5.84,4.41,1437,-208
2003,324,15,20,-51.73,614.7,5.84,4.41,1555,-210
2003,324,15,21,-51.68,606.5,5.33,3.92,1320,-211
2003,324,15,22,-51.54,607.3,5.37,3.96,1550,-213
2003,324,15,23,-51.43,617.3,5.77,4.4,1813,-216
2003,324,15,24,-51.57,619.9,5.1,3.92,1886,-221
2003,324,15,25,-51.19,621.4,5.46,4.22,1978,-223
2003,324,15,26,-51.12,622.6,4.86,3.77,2287,-226
2003,324,15,27,-50.87,622.8,4.79,3.72,1973,-229
2003,324,15,28,-51.56,614.0,5.78,4.36,1806,-230
2003,324,15,29,-52.08,614.0,5.77,4.35,1805,-231
2003,324,15,30,-52.33,613.7,5.38,4.05,1817,-232
2003,324,15,31,-52.15,613.6,5.38,4.05,1767,-232
2003,324,15,32,-50.83,609.8,6.28,4.67,1623,-233
2003,324,15,33,-49.77,610.6,4.92,3.67,1775,-232
2003,324,15,34,-49.99,606.7,4.86,3.58,2062,-233
2003,324,15,35,-50.67,609.2,5.07,3.76,2007,-235
2003,324,15,36,-50.9,607.2,5.02,3.7,1978,-237
2003,324,15,37,-50.54,603.5,4.92,3.58,1822,-237
2003,324,15,38,-50.38,602.5,5.04,3.66,1979,-237
2003,324,15,39,-50.72,606.6,4.86,3.58,2122,-238
2003,324,15,40,-50.7,606.5,5.15,3.79,2047,-237
2003,324,15,41,-50.56,606.4,5.19,3.82,1879,-237
2003,324,15,42,-50.59,602.9,5.48,3.98,1699,-238
2003,324,15,43,-50.84,600.1,4.95,3.57,1452,-239
2003,324,15,44,-51.23,603.3,5.02,3.65,1288,-239
2003,324,15,45,-51.17,604.5,4.76,3.48,1647,-239
2003,324,15,46,-51.41,605.7,5.01,3.68,2293,-237
2003,324,15,47,-51.6,601.6,4.92,3.56,2304,-237
2003,324,15,48,-51.81,594.7,4.78,3.38,2038,-238
2003,324,15,49,-51.71,600.5,4.96,3.58,1749,-239
2003,324,15,50,-51.81,591.5,4.73,3.31,1656,-239
2003,324,15,51,-51.87,591.5,4.72,3.3,1857,-240
2003,324,15,52,-52.01,596.8,4.88,3.48,2216,-240
2003,324,15,53,-52.1,596.8,4.88,3.48,2059,-241
2003,324,15,54,-52.21,599.1,4.65,3.34,1677,-242
2003,324,15,55,-52.17,599.1,4.65,3.34,1700,-243
2003,324,15,56,-52.25,,,,1820,-246
2003,324,15,57,-52.12,601.7,5.02,3.63,1634,-248
2003,324,15,58,-52.07,601.7,5.02,3.63,1469,-250
2003,324,15,59,-52.2,,,,1537,-254
2003,324,16,0,-51.98,,,,1596,-255
2003,324,16,1,-51.96,,,,1428,-256
2003,324,16,2,-51.87,598.3,4.96,3.55,1183,-258
2003,324,16,3,-52.0,598.3,4.96,3.55,1053,-259
2003,324,16,4,-51.81,,,,1106,-261
2003,324,16,5,-51.95,605.2,4.41,3.23,1001,-262
2003,324,16,6,-51.87,605.2,4.41,3.23,1007,-263
2003,324,16,7,-51.72,,,,1093,-264
2003,324,16,8,-51.78,595.4,4.56,3.23,1447,-266
2003,324,16,9,-51.75,595.4,4.56,3.23,1248,-266
2003,324,16,10,-51.15,580.5,4.72,3.18,1333,-267
2003,324,16,11,-51.67,583.5,4.56,3.11,1425,-268
2003,324,16,12,-50.78,594.6,5.08,3.59,1505,-270
2003,324,16,13,-50.68,564.8,7.17,4.57,1532,-271
2003,324,16,14,-50.46,567.9,7.81,5.04,1542,-270
2003,324,16,15,-50.54,562.9,7.82,4.96,1740,-272
2003,324,16,16,-50.86,565.5,7.47,4.78,1756,-274
2003,324,16,17,-50.69,562.7,6.94,4.39,1789,-274
2003,324,16,18,-50.37,562.6,7.19,4.55,1637,-274
2003,324,16,19,-50.3,567.1,8.77,5.64,1331,-273
2003,324,16,20,-49.84,586.6,21.81,15.01,1466,-272
2003,324,16,21,-50.26,567.3,9.19,5.92,1381,-271
2003,324,16,22,-50.11,566.8,7.45,4.79,1057,-271
2003,324,16,23,-49.86,563.7,11.35,7.21,1375,-271
2003,324,16,24,-49.84,575.2,16.62,11.0,1708,-276
2003,324,16,25,-49.14,591.5,21.18,14.82,1733,-280
2003,324,16,26,-49.24,581.3,15.25,10.31,1316,-284
2003,324,16,27,-49.38,597.4,24.96,17.82,1091,-288
2003,324,16,28,-50.2,592.7,18.49,12.99,1183,-291
2003,324,16,29,-49.55,591.1,19.98,13.96,1195,-295
2003,324,16,30,-48.12,593.6,20.89,14.72,1346,-293
2003,324,16,31,-48.28,608.9,20.79,15.42,2003,-298
2003,324,16,32,-48.04,619.9,24.02,18.46,3221,-300
2003,324,16,33,-48.99,592.9,17.55,12.34,4174,-304
2003,324,16,34,-49.66,593.7,23.75,16.74,4192,-308
2003,324,16,35,-49.6,597.3,20.47,14.61,3570,-314
2003,324,16,36,-50.37,593.4,20.32,14.31,2924,-316
2003,324,16,37,-50.43,593.8,19.54,13.78,2447,-315
2003,324,16,38,-47.91,590.7,21.16,14.77,2359,-319
2003,324,16,39,-47.46,613.4,21.21,15.96,2212,-322
2003,324,16,40,-47.47,620.4,22.28,17.15,2033,-327
2003,324,16,41,-47.37,617.2,25.94,19.76,1615,-328
2003,324,16,42,-47.4,613.0,18.7,14.05,1534,-331
2003,324,16,43,-47.82,613.0,18.7,14.05,1388,-336
2003,324,16,44,-47.62,,,,1289,-339
2003,324,16,45,-47.58,603.6,15.84,11.54,1360,-339
2003,324,16,46,-47.74,603.6,15.84,11.54,1530,-342
2003,324,16,47,-47.88,,,,1563,-350
2003,324,16,48,-47.55,,,,1666,-355
2003,324,16,49,-47.25,599.6,14.88,10.7,1625,-361
2003,324,16,50,-46.8,599.6,14.88,10.7,1789,-364
2003,324,16,51,-46.66,,,,1771,-368
2003,324,16,52,-47.16,,,,1797,-368
2003,324,16,53,-47.35,,,,1751,-371
